date,revert,edit,commentor,title,comment,views,sentiment_score,M
2009-06-18 18:36:19,1.0,849.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 297204538 by [[Special:Contributions/Rcatholic|Rcatholic]] ([[User talk:Rcatholic|talk]]) Unsourced,2218158.0,0.0,330.0
2009-06-18 18:18:27,0.0,852.0,Rcatholic,"Lubbock, Texas",/* People and culture */,2218158.0,0.0,330.0
2009-06-18 17:43:57,1.0,849.0,Wordbuilder,"Lubbock, Texas",Uncited/OR/commentary.,2218158.0,0.0,330.0
2009-06-10 08:39:22,0.0,849.0,Rubinbot,"Lubbock, Texas",robot  Modifying: [[pt:Lubbock]],2218158.0,0.0,330.0
2009-06-05 19:53:00,0.0,846.0,Voltin,"Lubbock, Texas",/* Legal battle */  Updated with new ordiance information,2218158.0,-0.2732,330.0
2009-06-04 03:13:34,0.0,845.0,Almosthonest06,"Lubbock, Texas",/* Sports */ Sport clarification,2218158.0,0.0,330.0
2009-06-04 03:12:36,0.0,844.0,Almosthonest06,"Lubbock, Texas",/* Sports */ Cleanup sentence and ref,2218158.0,0.0772,330.0
2009-06-03 16:30:06,0.0,842.0,Chobot,"Lubbock, Texas",robot  Modifying: [[ru:Лаббок (Техас)]],2218158.0,0.0,330.0
2009-05-31 04:38:21,0.0,841.0,Voltin,"Lubbock, Texas",/* Legal battle */ Fixed web cite title,2218158.0,-0.2732,330.0
2009-05-31 04:28:03,0.0,840.0,Drmies,"Lubbock, Texas",/* Legal battle */ reordered syntax for clarity,2218158.0,0.1531,330.0
2009-05-31 04:26:28,0.0,839.0,Voltin,"Lubbock, Texas",/* Legal battle */,2218158.0,-0.2732,330.0
2009-05-31 04:25:26,0.0,838.0,Voltin,"Lubbock, Texas",/* Legal battle */  Updated to include information from the 5/18/09 hearing,2218158.0,-0.2732,330.0
2009-05-23 18:51:07,1.0,834.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 291855668 by [[Special:Contributions/64.185.52.69|64.185.52.69]] ([[User talk:64.185.52.69|talk]]),2218158.0,0.0,330.0
2009-05-20 22:27:06,1.0,834.0,ClueBot,"Lubbock, Texas","Reverting possible vandalism by [[Special:Contributions/98.22.16.126|98.22.16.126]] to version by Voltin. False positive? [[User:ClueBot/FalsePositives|Report it]]. Thanks, [[User:ClueBot|ClueBot]]. (707054) (Bot)",2218158.0,0.7579,330.0
2009-05-17 21:18:02,0.0,834.0,Voltin,"Lubbock, Texas",/* Legal battle */ Corrected names of Docs and Pinkies,2218158.0,-0.2732,330.0
2009-05-17 21:04:07,0.0,833.0,Voltin,"Lubbock, Texas",/* Legalization of alcohol sales */ clarified section title,2218158.0,0.0,330.0
2009-05-16 14:42:02,1.0,831.0,Voltin,"Lubbock, Texas",Reverted 1 edit by [[Special:Contributions/75.111.219.4|75.111.219.4]]; Please don't place advertisement links in the External links section. ([[WP:TW|TW]]),2218158.0,0.3182,330.0
2009-05-15 00:57:30,0.0,831.0,Droll,"Lubbock, Texas",Geolinks-US-cityscale clean up + gen fixes using [[Project:AutoWikiBrowser|AWB]],2218158.0,0.4019,330.0
2009-05-13 17:37:27,1.0,829.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 289706579 by [[Special:Contributions/64.216.41.105|64.216.41.105]] ([[User talk:64.216.41.105|talk]]),2218158.0,0.0,330.0
2009-05-11 02:04:39,0.0,829.0,Voltin,"Lubbock, Texas",/* Legalization of alcohol sales */,2218158.0,0.0,330.0
2009-05-10 05:11:42,0.0,825.0,Voltin,"Lubbock, Texas",Fixed messed up cite templates,2218158.0,-0.34,330.0
2009-05-10 05:01:00,0.0,824.0,Voltin,"Lubbock, Texas",/* Legalization of alcohol sales */  Added TAAS formation,2218158.0,0.0,330.0
2009-05-10 04:43:46,0.0,822.0,Voltin,"Lubbock, Texas","Added Legalization of Alcohol sales section, working on writing up recent events",2218158.0,0.0,330.0
2009-05-10 03:32:08,0.0,821.0,Kitefox,"Lubbock, Texas",/* Law and government */,2218158.0,0.0,330.0
2009-05-10 03:31:16,0.0,820.0,Kitefox,"Lubbock, Texas",/* Law and government */ recent change in law,2218158.0,0.0,330.0
2009-05-03 01:06:24,1.0,818.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 287553772 by [[Special:Contributions/75.111.201.242|75.111.201.242]] ([[User talk:75.111.201.242|talk]]),2218158.0,0.0,330.0
2009-05-02 04:17:52,0.0,814.0,Wordbuilder,"Lubbock, Texas",/* People and culture */ Cleanup. Rm Lane (uncited).,2218158.0,0.0,330.0
2009-05-01 14:28:29,1.0,810.0,J.delanoy,"Lubbock, Texas",Reverted edits by [[Special:Contributions/208.180.254.190|208.180.254.190]] to last revision by Billy Hathorn ([[WP:HG|HG]]),2218158.0,0.0,330.0
2009-04-21 13:51:09,0.0,809.0,Wordbuilder,"Lubbock, Texas",Rm image causing whitespace. Tagged to move to Commons gallery.,2218158.0,0.0,330.0
2009-04-21 13:44:25,0.0,808.0,Wordbuilder,"Lubbock, Texas",/* People and culture */ Rm image to eliminate whitespace. Wikilinks.,2218158.0,0.0,330.0
2009-04-21 08:21:20,0.0,807.0,Kwamikagami,"Lubbock, Texas",fix IPA formatting using [[Project:AutoWikiBrowser|AWB]],2218158.0,0.0,330.0
2009-04-16 20:29:13,1.0,804.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 284266838 by [[Special:Contributions/216.48.255.131|216.48.255.131]] ([[User talk:216.48.255.131|talk]]),2218158.0,0.0,330.0
2009-04-14 21:53:49,1.0,801.0,Wordbuilder,"Lubbock, Texas",Rvt uncited.,2218158.0,0.0,330.0
2009-04-12 10:58:54,0.0,801.0,Galoubet,"Lubbock, Texas",Linkfixing,2218158.0,0.0,330.0
2009-04-11 03:40:55,0.0,800.0,JamesAM,"Lubbock, Texas",/* Sports */ Repairing link to disambiguation page - [[Wikipedia:Disambiguation pages with links|You can help!]],2218158.0,0.4574,330.0
2009-04-10 17:22:15,0.0,799.0,Wordbuilder,"Lubbock, Texas",Rvt. Image additions must comply with [[WP:MOS]]. Uncited. POV.,2218158.0,0.0,330.0
2009-04-09 03:12:44,1.0,783.0,Wordbuilder,"Lubbock, Texas",Rvt. Image additions must comply with [[WP:MOS]].,2218158.0,0.0,330.0
2009-04-08 04:30:34,0.0,783.0,Wordbuilder,"Lubbock, Texas",/* History */ Image to default. Rm font coding. Rm overlinks.,2218158.0,0.0,330.0
2009-04-07 15:17:29,1.0,759.0,Wordbuilder,"Lubbock, Texas",Rvt. Image additions must comply with [[WP:MOS]].,2218158.0,0.0,330.0
2009-04-03 22:54:47,1.0,759.0,WadeSimMiser,"Lubbock, Texas",Reverted edits by [[Special:Contributions/98.22.28.163|98.22.28.163]] to last revision by Lothar1976 ([[WP:HG|HG]]),2218158.0,0.0,330.0
2009-03-26 21:18:25,1.0,759.0,Lothar1976,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 279875186 by [[Special:Contributions/198.190.245.10|198.190.245.10]] ([[User talk:198.190.245.10|talk]])rv un-noteworthy,2218158.0,0.0,330.0
2009-03-17 23:18:21,1.0,756.0,Lothar1976,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 277788056 by [[Special:Contributions/76.211.106.79|76.211.106.79]] ([[User talk:76.211.106.79|talk]]),2218158.0,0.0,330.0
2009-03-14 22:22:03,1.0,749.0,Wordbuilder,"Lubbock, Texas","[[WP:UNDO|Undid]] revision 277257550 by [[Special:Contributions/Billy Hathorn|Billy Hathorn]] ([[User talk:Billy Hathorn|talk]]). This is for Lubbock, not Lubbock County.",2218158.0,0.0,330.0
2009-03-14 02:18:02,1.0,749.0,Leaflet,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 277092641 by [[Special:Contributions/75.109.173.33|75.109.173.33]] ([[User talk:75.109.173.33|talk]]),2218158.0,0.0,330.0
2009-03-10 20:58:14,1.0,749.0,Wordbuilder,"Lubbock, Texas",Uncited / non-notable.,2218158.0,0.0,330.0
2009-03-10 20:46:16,0.0,752.0,JasonHankins435,"Lubbock, Texas",/* People and culture */,2218158.0,0.0,330.0
2009-03-10 20:45:42,0.0,751.0,JasonHankins435,"Lubbock, Texas",/* People and culture */,2218158.0,0.0,330.0
2009-03-10 01:43:40,1.0,749.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 276148343 by [[Special:Contributions/64.185.52.69|64.185.52.69]] ([[User talk:64.185.52.69|talk]]). Redlink is better than pointing to a dab page.,2218158.0,0.4404,330.0
2009-03-07 20:32:02,0.0,744.0,Leaflet,"Lubbock, Texas",caption,2218158.0,0.0,330.0
2009-02-24 22:47:56,1.0,735.0,Almosthonest06,"Lubbock, Texas",Rv,2218158.0,0.0,330.0
2009-02-23 18:22:26,1.0,735.0,Wordbuilder,"Lubbock, Texas",Rvt.,2218158.0,0.0,330.0
2009-02-17 16:40:09,1.0,735.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 271365253 by [[Special:Contributions/Rdeb|Rdeb]] ([[User talk:Rdeb|talk]]). Non-notable.,2218158.0,0.0,330.0
2009-02-15 03:54:24,1.0,735.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 270806753 by [[Special:Contributions/75.110.212.49|75.110.212.49]] ([[User talk:75.110.212.49|talk]]),2218158.0,0.0,330.0
2009-02-10 20:42:24,1.0,735.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 269840919 by [[Special:Contributions/99.49.243.23|99.49.243.23]] ([[User talk:99.49.243.23|talk]]),2218158.0,0.0,330.0
2009-02-06 20:34:47,0.0,734.0,Wordbuilder,"Lubbock, Texas",/* People and culture */ Image.,2218158.0,0.0,330.0
2009-02-04 15:22:59,0.0,733.0,Wordbuilder,"Lubbock, Texas",/* People and culture */ Added info.,2218158.0,0.0,330.0
2009-02-02 15:14:54,1.0,730.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 268034926 by [[Special:Contributions/204.184.175.87|204.184.175.87]] ([[User talk:204.184.175.87|talk]]),2218158.0,0.0,330.0
2009-02-01 04:01:33,0.0,730.0,Jfrancis,"Lubbock, Texas",/* Education */,2218158.0,0.0,330.0
2009-02-01 04:00:37,0.0,729.0,Jfrancis,"Lubbock, Texas",/* Education */  tidying up some grammar,2218158.0,0.0,330.0
2009-01-31 06:30:12,1.0,726.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 267554764 by [[Special:Contributions/129.62.83.179|129.62.83.179]] ([[User talk:129.62.83.179|talk]]),2218158.0,0.0,330.0
2009-01-27 00:24:44,0.0,725.0,Hinero,"Lubbock, Texas",/* Demographics */,2218158.0,0.0,330.0
2009-01-26 23:56:31,0.0,724.0,Hinero,"Lubbock, Texas",/* History */,2218158.0,0.0,330.0
2009-01-26 06:03:03,0.0,723.0,Almosthonest06,"Lubbock, Texas",/* Economy */ Rm unnecessary red links,2218158.0,0.0,330.0
2009-01-26 00:11:08,0.0,722.0,Wordbuilder,"Lubbock, Texas",/* Education */ Cleanup / ce.,2218158.0,0.0,330.0
2009-01-20 02:38:44,0.0,720.0,Lothar1976,"Lubbock, Texas",/* Education */,2218158.0,0.0,330.0
2009-01-20 02:36:51,1.0,718.0,Lothar1976,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 265186018 by [[Special:Contributions/Hinero|Hinero]] ([[User talk:Hinero|talk]]),2218158.0,0.0,330.0
2009-01-19 23:56:12,0.0,719.0,Hinero,"Lubbock, Texas",/* Education */,2218158.0,0.0,330.0
2009-01-19 23:54:14,0.0,718.0,Hinero,"Lubbock, Texas",/* Education */,2218158.0,0.0,330.0
2009-01-19 23:40:42,1.0,712.0,Wordbuilder,"Lubbock, Texas",Rvt. Uncited/copyvio.,2218158.0,0.0,330.0
2009-01-19 23:37:26,0.0,717.0,Hinero,"Lubbock, Texas",/* Healthcare and Medicine */,2218158.0,0.0,330.0
2009-01-19 23:33:27,0.0,716.0,Hinero,"Lubbock, Texas",/* Transportation */,2218158.0,0.0,330.0
2009-01-19 23:03:21,0.0,715.0,Hinero,"Lubbock, Texas",/* Transportation */,2218158.0,0.0,330.0
2009-01-19 23:02:29,0.0,714.0,Hinero,"Lubbock, Texas",/* Economy */,2218158.0,0.0,330.0
2009-01-19 22:54:10,0.0,713.0,Hinero,"Lubbock, Texas",/* Transportation */,2218158.0,0.0,330.0
2009-01-19 22:47:06,0.0,712.0,Runningonbrains,"Lubbock, Texas",/* Economy */ better place for this,2218158.0,0.4404,330.0
2009-01-19 22:42:45,0.0,711.0,Runningonbrains,"Lubbock, Texas",/* Economy */ partial restore...some of this appears to be factual and relevant,2218158.0,0.0,330.0
2009-01-19 22:37:40,1.0,697.0,Runningonbrains,"Lubbock, Texas",Reverted 3 edits by [[Special:Contributions/Hinero|Hinero]] to last version by Wordbuilder ([[WP:HG|HG]]),2218158.0,0.0,330.0
2009-01-19 22:34:40,0.0,710.0,Hinero,"Lubbock, Texas",/* Demographics */,2218158.0,0.0,330.0
2009-01-19 22:32:59,0.0,709.0,Hinero,"Lubbock, Texas",/* Economy */,2218158.0,0.0,330.0
2009-01-19 22:32:10,0.0,708.0,Hinero,"Lubbock, Texas",/* Economy */,2218158.0,0.0,330.0
2009-01-19 22:26:52,1.0,697.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 265168649 by [[Special:Contributions/Hinero|Hinero]] ([[User talk:Hinero|talk]]). Inconsistent with source.,2218158.0,0.0,330.0
2009-01-18 21:14:05,1.0,697.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 264922689 by [[Special:Contributions/66.209.250.74|66.209.250.74]] ([[User talk:66.209.250.74|talk]]),2218158.0,0.0,330.0
2009-01-18 16:32:58,1.0,697.0,Wordbuilder,"Lubbock, Texas",Rvt.,2218158.0,0.0,330.0
2009-01-18 11:45:40,1.0,697.0,Dayewalker,"Lubbock, Texas","Rvt good faith edits by [[Special:Contributions/92.41.65.180|92.41.65.180]] ([[User talk:92.41.65.180|talk]]), [[WP:OR]] and [[WP:COPYVIO]].",2218158.0,0.6908,330.0
2009-01-06 22:51:36,0.0,696.0,Bethbridges,"Lubbock, Texas",/* Economy */,2218158.0,0.0,330.0
2009-01-04 19:31:21,1.0,694.0,Lothar1976,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 261934889 by [[Special:Contributions/98.244.22.42|98.244.22.42]] ([[User talk:98.244.22.42|talk]]),2218158.0,0.0,330.0
2008-12-29 18:32:19,1.0,692.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 260699116 by [[Special:Contributions/Tmccoy3|Tmccoy3]] ([[User talk:Tmccoy3|talk]]),2218158.0,0.0,330.0
2008-12-29 17:12:31,0.0,693.0,Tmccoy3,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 259621163 by [[Special:Contributions/Wordbuilder|Wordbuilder]] ([[User talk:Wordbuilder|talk]]),2218158.0,0.0,330.0
2008-12-22 23:50:00,1.0,690.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 259617366 by [[Special:Contributions/Tmccoy3|Tmccoy3]] ([[User talk:Tmccoy3|talk]]),2218158.0,0.0,330.0
2008-12-22 23:26:54,0.0,691.0,Tmccoy3,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 257341216 by [[Special:Contributions/Wordbuilder|Wordbuilder]] ([[User talk:Wordbuilder|talk]]),2218158.0,0.0,330.0
2008-12-20 04:33:58,0.0,690.0,Wordbuilder,"Lubbock, Texas",Fix.,2218158.0,0.0,330.0
2008-12-20 04:31:58,0.0,689.0,Wordbuilder,"Lubbock, Texas",Based ranking on 2000 census. Made other numbers and info match sources.,2218158.0,0.0,330.0
2008-12-11 20:32:25,1.0,685.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 257337865 by [[Special:Contributions/Tmccoy3|Tmccoy3]] ([[User talk:Tmccoy3|talk]]),2218158.0,0.0,330.0
2008-12-11 20:18:31,1.0,688.0,Tmccoy3,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 257058139 by [[Special:Contributions/Wordbuilder|Wordbuilder]] ([[User talk:Wordbuilder|talk]]),2218158.0,0.0,330.0
2008-12-10 14:44:04,1.0,685.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 257058050 by [[Special:Contributions/Tmccoy3|Tmccoy3]] ([[User talk:Tmccoy3|talk]]),2218158.0,0.0,330.0
2008-12-05 18:51:42,1.0,685.0,Epbr123,"Lubbock, Texas",Reverted edits by [[Special:Contributions/131.52.121.101|131.52.121.101]] to last version by RJN ([[WP:HG|HG]]),2218158.0,0.0,330.0
2008-12-05 01:41:52,0.0,685.0,RJN,"Lubbock, Texas",cpyedit/fmt,2218158.0,0.0,330.0
2008-12-04 22:00:06,1.0,683.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 255917674 by [[Special:Contributions/131.52.121.101|131.52.121.101]] ([[User talk:131.52.121.101|talk]]),2218158.0,0.0,330.0
2008-12-03 05:03:25,0.0,683.0,TonyTheTiger,"Lubbock, Texas","/* External links */ {{TX cities and mayors of 100,000 population}}",2218158.0,0.0,330.0
2008-12-01 17:05:47,0.0,682.0,Chsweb,"Lubbock, Texas",/* Economy */ Removed plural (s) from Covenant Health System(s),2218158.0,0.0,330.0
2008-12-01 01:53:31,1.0,680.0,Gökhan,"Lubbock, Texas",Reverted edits by [[Special:Contributions/24.155.7.170|24.155.7.170]] to last version by Wordbuilder ([[WP:HG|HG]]),2218158.0,0.0,330.0
2008-11-25 18:27:36,0.0,680.0,Wordbuilder,"Lubbock, Texas",/* Transportation */ Default image size IAW MOS,2218158.0,0.0,330.0
2008-11-25 18:26:48,0.0,679.0,Wordbuilder,"Lubbock, Texas",/* People and culture */ Default image sizes IAW MOS,2218158.0,0.0,330.0
2008-11-25 18:25:28,0.0,678.0,Wordbuilder,"Lubbock, Texas",/* Sports */ Default image size IAW MOS,2218158.0,0.0,330.0
2008-11-25 18:23:33,1.0,672.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 254051089 by [[Special:Contributions/Texasabc|Texasabc]] ([[User talk:Texasabc|talk]]). [[WP:NOTNEWS]].,2218158.0,0.0,330.0
2008-11-25 18:04:54,0.0,677.0,Texasabc,"Lubbock, Texas",/* Law and government */,2218158.0,0.0,330.0
2008-11-24 16:07:08,1.0,672.0,Alansohn,"Lubbock, Texas",Reverted 2 edits by [[Special:Contributions/134.163.255.25|134.163.255.25]] to last version by Wordbuilder ([[WP:HG|HG]]),2218158.0,0.0,330.0
2008-11-21 16:33:20,1.0,672.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 253204239 by [[Special:Contributions/71.206.185.238|71.206.185.238]] ([[User talk:71.206.185.238|talk]]),2218158.0,0.0,330.0
2008-11-20 04:55:17,1.0,672.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 252927670 by [[Special:Contributions/69.65.220.18|69.65.220.18]] ([[User talk:69.65.220.18|talk]]). Uncited. POV. Out of place here.,2218158.0,0.0,330.0
2008-11-09 01:54:40,0.0,672.0,Roseinrosebear,"Lubbock, Texas",/* History */,2218158.0,0.0,330.0
2008-11-07 22:19:08,1.0,669.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 250312742 by [[Special:Contributions/75.151.194.9|75.151.194.9]] ([[User talk:75.151.194.9|talk]]) That's not a typo,2218158.0,0.0,330.0
2008-11-04 01:25:30,0.0,669.0,Legobot,"Lubbock, Texas",Robot: replacing deprecated templates  (-{{coor dms(.*?)}} +{{coord\1}}),2218158.0,0.0,330.0
2008-10-25 15:03:30,1.0,667.0,Wordbuilder,"Lubbock, Texas",[[WP:Ц|Undid]] revision 247589948 by [[Special:Contributions/70.124.12.216|70.124.12.216]] ([[User talk:70.124.12.216|talk]]),2218158.0,0.0,330.0
2008-10-25 00:18:44,0.0,667.0,JPG-GR,"Lubbock, Texas",wikilink fix,2218158.0,0.0,330.0
2008-10-23 02:12:01,0.0,666.0,Wordbuilder,"Lubbock, Texas",/* Sports */ 30 sports now.,2218158.0,0.0,330.0
2008-10-18 16:45:08,0.0,663.0,Lightmouse,"Lubbock, Texas","Delink dates per [[wp:mosnum]],[[wp:overlink]]/Other  using [[Project:AutoWikiBrowser|AWB]]",2218158.0,0.0,330.0
2008-10-16 01:12:03,0.0,662.0,Wordbuilder,"Lubbock, Texas",/* History */ Fixing odd edit.,2218158.0,-0.3182,330.0
2008-10-12 00:21:20,0.0,657.0,Wordbuilder,"Lubbock, Texas",/* Attractions */ Image cleanup. Please study [[WP:MOS]] before adding images.,2218158.0,0.6249,330.0
2008-10-11 16:15:42,0.0,654.0,VolkovBot,"Lubbock, Texas",robot  Adding: [[mr:लबक]],2218158.0,0.0,330.0
2008-10-11 04:28:42,0.0,653.0,Wordbuilder,"Lubbock, Texas",/* Sports */ Copyedit. Expand.,2218158.0,0.3182,330.0
2008-10-08 03:29:39,1.0,647.0,Wordbuilder,"Lubbock, Texas",Rvt nn.,2218158.0,0.0,330.0
2008-10-06 22:09:27,0.0,647.0,Paralympic,"Lubbock, Texas",/* People and culture */,2218158.0,0.0,330.0
2008-09-24 03:24:16,1.0,644.0,J.delanoy,"Lubbock, Texas",Reverted edits by [[Special:Contributions/76.204.212.67|76.204.212.67]] to last version by Dravecky ([[WP:HG|HG]]),2218158.0,0.0,330.0
2008-09-20 05:54:04,0.0,644.0,Dravecky,"Lubbock, Texas",wp link updated,2218158.0,0.25,330.0
2008-09-17 00:20:17,0.0,643.0,CommonsDelinker,"Lubbock, Texas","Removing ""Flag_of_Lubbock,_Texas.png"", it has been deleted from Commons by [[commons:User:Maxim|Maxim]] because: Deleted because ""In category [[w:commons::Category:Unknown as of 10 September 2008|Unknown as of 10 September 2008]]; missing license/per",2218158.0,-0.29600000000000004,330.0
2008-09-16 22:34:25,1.0,640.0,Almosthonest06,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 238901663 by [[Special:Contributions/67.9.243.27|67.9.243.27]] ([[User talk:67.9.243.27|talk]]) Rvv,2218158.0,0.0,330.0
2008-09-10 01:22:09,0.0,640.0,Rjwilmsi,"Lubbock, Texas",[[User:Rjwilmsi#Other_fixes|gen fixes]] and/or [[User:Rjwilmsi#My_correction_of_citation_templates|cite template fixes]]  using [[Project:AutoWikiBrowser|AWB]],2218158.0,0.0,330.0
2008-09-08 02:25:58,0.0,639.0,Almosthonest06,"Lubbock, Texas","Educaton--->Education, cookoff--->cook-off",2218158.0,0.0,330.0
2008-09-07 16:33:59,0.0,638.0,Elred,"Lubbock, Texas",different ttu photo,2218158.0,0.0,330.0
2008-09-06 23:23:05,0.0,637.0,Almosthonest06,"Lubbock, Texas",Fixed title in ref,2218158.0,0.0,330.0
2008-09-06 23:21:05,0.0,636.0,Almosthonest06,"Lubbock, Texas","Wikilink, switched ref, ref improvements",2218158.0,0.3182,330.0
2008-09-06 21:05:49,0.0,635.0,Almosthonest06,"Lubbock, Texas",Improved refs,2218158.0,0.4767,330.0
2008-09-06 20:27:09,1.0,631.0,Fieldday-sunday,"Lubbock, Texas",Reverted edits by [[Special:Contributions/12.147.149.51|12.147.149.51]] to last version by Fieldday-sunday ([[WP:HG|HG]]),2218158.0,0.0,330.0
2008-09-06 20:23:14,1.0,631.0,Fieldday-sunday,"Lubbock, Texas",Reverted edits by [[Special:Contributions/12.147.149.51|12.147.149.51]] to last version by Wordbuilder ([[WP:HG|HG]]),2218158.0,0.0,330.0
2008-09-02 16:42:33,1.0,631.0,Wordbuilder,"Lubbock, Texas",[[WP:UNDO|Undid]] revision 235842894 by [[Special:Contributions/64.216.41.140|64.216.41.140]] ([[User talk:64.216.41.140|talk]]). Revert idiocy.,2218158.0,0.0,330.0
2008-09-01 20:02:30,0.0,631.0,RogerWNZ,"Lubbock, Texas",/* History */ 'Where' should be 'were',2218158.0,0.0,330.0
2008-08-31 14:06:31,0.0,630.0,Mlaffs,"Lubbock, Texas",/* People and culture */ disambiguation,2218158.0,0.0,330.0
2008-08-31 13:53:13,0.0,629.0,Mlaffs,"Lubbock, Texas",/* People and culture */ disambiguation,2218158.0,0.0,330.0
2008-08-31 01:34:10,0.0,628.0,TVfanatic2K,"Lubbock, Texas",/* People and culture */,2218158.0,0.0,330.0
2008-08-26 21:02:48,0.0,625.0,Wordbuilder,"Lubbock, Texas",/* History */ Cleanup. Copyedit. Expand.,2218158.0,0.3182,330.0
2008-08-26 20:48:50,0.0,624.0,Wordbuilder,"Lubbock, Texas",Mvd image to avoid sandwiching text. Default image size IAW [[WP:MOS]].,2218158.0,-0.29600000000000004,330.0
